Unnamed: 0,updated,content,rating,version,author,sentiment
362,2021-06-22T13:31:37-07:00,"Upon opening the app and prior to connecting to my kickscooter, the odometer shows a value (287 miles) which is what I was at prior to the new Segway app that was released a year ago. As soon as I connect to the scooter, the odometer is updated to a value that shows how many miles have been ridden since the new app version was released (currently 51 miles). - The old “287” value is stuck and shouldn’t be shown every time I open the app. - Shouldn’t the new mileage that shows after connecting to the scooter be “mileage from old app + mileage from new app”? ie. The device mileage should currently be 287 + 51.",1,5.2.11,zqx5,negative
363,2021-06-22T12:47:48-07:00,Great app and product but they need to add back cruise control,4,5.2.11,nrjwmqna bdj,positive
364,2021-06-19T12:27:01-07:00,"Half the time when I open the app it’s hung. You can’t interact with it whatsoever. Pairing it with the scooter it was extremely difficult. It involves rebooting the scooter, rebooting the phone, turning on and off Bluetooth, it was a real pain.",1,5.2.11,"High potential, but not a great game yet.",negative
365,2021-06-17T17:41:10-07:00,The app just hangs after logging in. Won’t connect to the scooter. Reinstall didn’t help. Fix your bugs!!,1,5.2.11,Mr. Skittles,negative
366,2021-06-16T20:08:15-07:00,Y’all took away the light feature on SEGWAY ES4!!!!!! There’s no option to turn on the light at the bottom of the scooter on this new updated app! DON’T UPDATE IF YOU WANT LIGHT FEATURES!,1,5.2.11,rinkumiah,negative
367,2021-06-14T06:01:11-07:00,"The app is difficult to use. It is not very clear. Hard to add videos and information. Very confusing. It could be much easier by just listing videos, riding record and such.",3,5.2.10,Mini Dachshound,neutral
368,2021-06-10T19:08:03-07:00,"Some days this app works just great. Other days it thinks I’m five miles away. Sometimes the data syncs, and sometimes it doesn’t seem to do that. I’d love it if there was a sync button and information if it doesn’t sync (server busy, not responding, bad internet connection) as it is it “just works” except when it doesn’t.",4,5.2.10,ipod geek,positive
369,2021-06-08T22:13:50-07:00,"Could be better on app . LONG RANGE, fun, but tired 20 sum miles first day.",3,5.2.10,old man scootering,neutral
370,2021-06-08T12:56:10-07:00,Complete garbage. I've installed the app on 2 different iPhones and an Android phone and none will play the tutorial safety videos for the GoKart Pro. So a $2000 item is stuck safety mode and basically useless. Customer service just told me to unbind the GoKart and redownload the app which I've done about 20 times. My kids are very sad. Horrible Segway/Ninebot,1,5.2.10,craftbbq,negative
371,2021-06-05T22:46:30-07:00,"I keep using my oldest Apple ID which registered in states, then I can totally not use the app in China. I can never find my bike in scanning function.",1,5.2.10,dontwantuseit,negative
372,2021-06-05T19:57:31-07:00,Rather difficult to find out how to change mode.,4,5.2.10,WeitAus,positive
373,2021-06-01T17:21:21-07:00,Don’t know what the complaint is about. This scooter is bad@ss. Took me less then 5 minutes to register it and get moving. Think I’m gonna buy 3 more for the family,5,5.2.10,Ogbugzy818,positive
374,2021-05-31T22:01:47-07:00,"This is quite silly, this software is.  This app continuously loses bluetooth connectivity at the same exactly spot during the initial safely video (their liability video) which will apparently prevent and block my usage of this app.  I have the older app and it is registered plus works etc.  However this newer Segway app cannot even get passed the first video which is a bit annoying.  Please review and fix.  Thanks",1,5.2.9,PhilippC,negative
375,2021-05-31T10:29:35-07:00,I’ve tried countless times to activate my kid’s scooter via Bluetooth detection using this app. Never works. Thankfully there’s an alternate way of activating the scooter. I’ve tried it on two different scooters and no dice. Tried disconnecting all Bluetooth devices nearby. Nothing. It’s basically useless to me.,1,5.2.9,Joaqo11111,negative
376,2021-05-29T09:57:16-07:00,Ninebot scooter,1,5.2.9,WildN248,negative
377,2021-05-26T16:56:38-07:00,"I have a ES3 plus scooter. I’m required to use this app to even drive it the first time. Who’s bright idea was that!? I don’t care about your fake currency, I want to drive my very expensive scooter.",1,5.2.9,rolobio2,negative
378,2021-05-26T01:04:34-07:00,Don’t get me wrong I love riding my segway (when I can) I have over 800km that I rode on it. I consider my self an expert rider.  But when this expert rider has an issue don’t ask support or trust the app. Whatever you do for the love of god don’t update the app or firmware. If it works for you don’t change anything that isn’t an in app feature like changing lights. Right now you can’t even complete new rider tutorial without a Bluetooth controller. Mine after resetting it has the controller in a box in my storage unit. Not even sure why it’s required for a new rider tutorial if I never use the feature. Ever. If it wasn’t for the crappy interface and controlling app. I would rate this 5 stars,1,5.2.9,Emanuel p,negative
379,2021-05-20T20:45:31-07:00,New update freezes my app every time I open it!! Won’t connect to my bt now!,1,5.2.9,asbrettmuth,negative
380,2021-05-20T19:17:45-07:00,"I like that I can control my scooter with this app, but the integrated social network feels more like bloatware than anything I’d actually use. I wanted this app to be a scooter utility and have nothing to do with sharing/social stuff.",2,5.2.9,Thatxjguy,negative
381,2021-05-18T19:58:36-07:00,"I have the discontinued Segway mini lite and I have to watch the safety video but the Segway won’t be connected long enough for me to finish the video, please add a skip button so I can use my Segway “to its full potential” as I’ve had it for two years and don’t need a video of telling me safety tips",1,5.2.9,Foot tickled,negative
382,2021-05-16T21:35:52-07:00,"All I can say is read the terms if service as it was written for the Chinese audience.  Never have I really seen how oppressed their people are. Seriously check it out. This is a mere taste concerning rules for the forum. 

1.2 Harming national merits and fine cultural traditions: posting pornographic, bloody and illegal information, including but not limited to:

• Disseminating obscene and pornographic information, including but not limited to prostitute information, naked chat, sneak shot, indecent exposure, etc. or leaving harassing comments on the posts of other users
• Bloody content with strong visual impact and causes discomfort, or Blue Whale games, human embroidery and other content recording self-injury or suicide 
• Posting the information on sales of prohibited and illegal articles that are forbidden by the national laws 
• Social rumors that are not officially confirmed
• Posting content that exposes the negative aspects of society and deviates public opinion, such as school violence video and child abuse video
1.3 Endangering national security and political stability: posting negative information about political leaders, including but not limited to:

• Using the image of domestic and foreign leaders to register accounts
• Using the names of domestic and foreign leaders (including homophonic characters) as account registration name
• Spreading unconfirmed rumors about the Communist Party of China and state leaders
• Spreading songs, rhymes, poems, skits and jokes that damage the image of leaders
• Purposeful and organized acts that violate the Law on Public Security Administration Penalties, such as collective petition, unlawful appeal, procession, assembly, strike, ceasing trade and law protest
1.4 Infringement of the rights and interests of citizens: posting information involving infringement of other users' or enterprises' privacy rights, portrait rights, reputation rights, intellectual property rights, etc., without permission, including but not limited to:

• Posting others' privacy and disclosing the personal information that others do not want to disclose (ID information, place of work, mobile phone number, email address, contact information of friends and relatives, name, photo, etc.) through the Internet
• Fabricating facts and making radical remarks in public, maliciously slandering and defaming others, vilifying personality and image of others, damaging the reputation of others by making vulgar, obscene, threatening or abusive remarks or intimidating or harassing others, making defamatory remarks or acts to damage the business reputation of others due to trade conflict in order to achieve the purpose of unfair competition.",1,5.2.8,Brovins,negative
383,2021-05-16T18:34:23-07:00,Probably the worst app. Doesn’t even connect to my ninebot gokart. What’s the point of making an app mandatory if it’s unable to connect. What a waste of money and time.,1,5.2.8,mrsparkle98167383,negative
384,2021-04-15T17:01:26-07:00,"When the app starts it locates my device (miniLITE) then forces me to watch a 1:36 video. At 1:35 the device disconnects and the only choice offered is to reconnect. When the device reconnects, the video starts over and the cycle repeats. And repeats. And repeats. This app was designed by Satan. I simply want to change the top speed of the device but I can’t. Worthless app!",2,5.2.7,Jerapa2000,negative
385,2021-04-15T11:00:22-07:00,This app is completely useless invasion of your privacy it adds zero functionality to the scooter and try’s make a whole ecosystem around there brand (which they bought from Segway) the app has its own currencyN Coin and it has a rating system for you the user all related to its social media and tasks for you to do. None of those features even work well but besides that it doesn’t add any functionality to the scooter it takes It away. This is a shameless app and scooter product stay away. The scooter hardware itself could of potentially been good but tying it to this app or any app makes it useless I’m returning my scooter and uninstalling this app right now. I’m so disappointed in this product and company I hope they improve in the future.,1,5.2.7,bitbot2,negative
386,2021-04-12T21:07:23-07:00,"Bad scooter, my LED lights stopped working for no reason, it’s almost brand new, and there’s no one that is ready to help me",1,5.2.7,Yanky Sofer,negative
387,2021-04-12T08:01:24-07:00,The Segway app will not let me go get past the learning page with out my Segway disconnecting,2,5.2.7,talon152713,negative
388,2021-04-12T08:00:11-07:00,The app for the the connection is bad bc it keeps disconnecting and is very annoying,2,5.2.7,dattypig,negative
389,2021-04-09T11:40:50-07:00,The app is sooo useful! I ride my Segway everyday 😘,5,5.2.7,Yaya Ehrenreich,positive
390,2021-03-31T17:18:28-07:00,"the login doesn’t even work. can’t login, can’t activate scooter. complete garbage. DO NOT BUY ANY SEGWAY PRODUCT",1,5.2.6,Piew piew,negative
391,2021-03-26T17:07:33-07:00,"Love the app, it goes above and beyond as it is, all I would add is the feature to disable the motor start speed. Maybe make it so fresh riders can’t disengage it but after 20 miles or so you have the option to turn it off once you’re more comfortable on your scooter? That’d be awesome. Thanks.",4,5.2.6,klasdjfklasdnfg;sandfg,positive
392,2021-03-16T09:30:39-07:00,I have bought this scooter and after 30 days metal piece falls off that is on back tire. My friend has same scooter and same problems so I call to get it warranty fixed and they want me to ship it out and then I’m stuck with no transportation for work. They should atleast sent a new scooter and took back the lemons. Not leave me with nothing to go to work with,5,5.2.6,Mikahil3,positive
393,2021-03-15T15:54:55-07:00,"Until the latest firmware update, my Ninebot ES3 worked fine and cruised at 16.5/17 mph.  The latest update limits the speed to 15 mph. Why???",2,5.2.6,GGES3,negative
394,2021-03-11T10:17:10-07:00,Old app allowed me to change colors on my scooter. Can’t do it now because Segway-Ninebot disabled the other app,1,5.2.5,Anna Lamb,negative
395,2021-03-05T11:43:23-07:00,This app is just great! I have my iphone mounted using the ninebot phone holder and like I said this app is amazing. It helps me keep track of everything Iam doing and I can follow everyone who has a ninebot. Thank you so much!!,5,5.2.5,Mr. Read01,positive
396,2021-02-06T14:11:46-07:00,"App doesn’t work on letting me activate my Segway c80. Tech support was of no help, basically is stuck on demo mode with a speed limit cap bc the phone icon on the c80 doesn’t flash to be connected it randomly will come in a solid color or not at all, do not recommend buying any products that require this app, complete and utter garbage.",1,5.2.4,keithstanleyyyy,negative
397,2021-01-30T12:31:38-07:00,Awesome,5,5.2.3,SuzieQ321,positive
398,2021-01-29T08:51:54-07:00,Every time I get to one part of the training video at the start it disconnects from my Segway making me have to restart the training video i haven’t gotten to get past the video yet. Please fix it is really frustrating and annoying.,2,5.2.3,willkemp2632,negative
399,2021-01-18T16:16:23-07:00,The app is complete garbage! Can’t even get this thing started! It sends me a code and I use the code but it says it doesn’t work.... and yes my phone is updated. Garbage product don’t buy! Go with something that uses a key like normal companies,1,5.2.3,losersssssss,negative
400,2021-01-18T15:00:21-07:00,So I received my ninebot S today and I cannot even use it after installing and reinstalling the app I try to register via email and phone number and I keep getting the same error msg invalid code. I have been trying to resolve this for well over 4 hours even tried doing it on my Android phone. Sent a msg to Segway support and still no response. I am about ready to send this back for a refund. Soooo frustrating.,1,5.2.3,JOI4444,negative
401,2021-01-18T13:12:35-07:00,Was so excited to get my scooter! But they make you download this app to unlock it basically. (Without the app the scooter will only go 4 mph) I’m trying to sign up but I keep getting a “verification code error” even though I’m typing it in exactly the way it was sent. So I can’t register. I’m hoping this is an app error and not a scooter error...,1,5.2.3,Dontbetaken2290765,negative
402,2021-01-18T11:30:05-07:00,"I have tried many different variations and every time the app gives me the “verification code error”
How can I to log in??",2,5.2.2,Mariia Bezrukova,negative
403,2021-01-18T09:13:41-07:00,"Other than forcing me to agree to be tracked, the scooter is cool.
You MUST watch videos and contribute to the app or you cannot unlock any speed other than 9 mph!
Every day it bugs you to watch videos, post comments and upload your data! Bah!
China 😡",3,5.2.2,Bills iPhone 11 Pro Max,neutral
404,2021-01-16T09:21:16-07:00,To turn on and off the brake light you have to go through a couple of screens.  Pain. Should be on Home Screen.   Also need watch app version.,3,5.2.2,Genuis66,neutral
405,2021-01-08T19:04:26-07:00,I am experiencing the same problems as everybody else. It would be like playing a broken record or beating a dead horse at this point in time. I’m having issues with registering. I cannot factory reset my device in regards with the app. And I cannot change from metric system to imperial. Amongst many other things I can’t remember at this moment in time.,1,5.2.2,AlphaBrett88,negative
406,2021-01-05T13:18:14-07:00,I like cheeeeeeeeeeeeesseeeeeeeeee,5,5.2.1,skznsns,positive
407,2021-01-04T10:22:55-07:00,I can’t connect my Drift W1’s,4,5.2.1,PsychicNiGhTTrAiN,positive
408,2021-01-03T09:21:02-07:00,Why am I being made to watch a video I love already watched on the old version of the app? And that is a roadblock because the bluetooth connection drops EVERY time at the 90 second mark of the 96 second video. Bring back the old version of this app!,1,5.2.1,Beanes71,negative
409,2021-01-02T10:34:21-07:00,"The app would be great if it would connect and stay connected. Reading around, this seems to be a common problem plaguing this app. I would think a company so technologically advanced could get Bluetooth under control.",1,5.2.1,JSHD82,negative
410,2021-01-01T18:09:34-07:00,App is pretty good.. The app is pretty user friendly and I had little to no issues setting up the app. It does require you to setup an account with them. Overall pretty good app.,5,5.2.1,fnfndncjsnc,positive
411,2021-01-01T15:24:25-07:00,This bran new Segway-Ninebot pro mini Christmas present open right out the box and it does nothing the light in the charger turns green when plugged in and stays green when plugged in the lights on product do nothing I’ve tried holding the button in and everything I could think of taping it multiple time different sequences and everything and nothing read up on it last night and some take the battery off and some say not to their is stickers on both side or it with 4 Allen head bolts and stickers say if broken void warranty so what the heck am I supposed to do now bc support has been no help left messages not contact back really frustrating,3,5.2.1,Bud0213,neutral
412,2021-01-01T13:25:22-07:00,I’ve used this app for over a year.  It was always pretty decent.  I used it as recently as two days ago.  Today I try to open it and it acts like I am not signed in.  So I try to sign in and it says I have no account.  So I try to create one and it won’t accept the verification code they send me.  I’ve tried several times.  I guess it doesn’t work at all any more.  Worthless.,1,5.2.1,Doomsdave,negative
413,2020-12-31T15:29:39-07:00,Every time I try to watch the safety video it says that the video can not load and to start again but it does the same thing over and over again.,5,5.2.1,JKCGK,positive
414,2020-12-31T09:51:35-07:00,Pretty nice app but extremely frustrating that on the scooter dashboard it keeps changing back to kph when I put it for mph or emperial system. Also the app always has connection problems with the device and a lot of times the digital buttons don’t respond or change anything. I usually have to check 3 or 4 times just to make sure different functions are on or off. Lightning effects are really beautiful though and I appreciate it.,3,5.2.1,Unknown1226,neutral
415,2020-12-28T10:43:49-07:00,Opens so slowly. I die every time I have to use the app. Sad,1,5.2.1,Brvm,negative
416,2020-12-25T13:08:06-07:00,"Took about a half hour just to create a login.  Restarted several times, reinstalled, retried some more times, finally it worked. Then connecting to new device—took four tries.  Each attempt seemed to get hung up in a different place.  For instance one time it said activate device, with a space to enter email address (not sure why, since I had just gotten done creating a login with my email attached)—but the space to enter email was grayed out/inactive and wouldn’t let me select it no matter how I tried.  Close out, wait a while, try again.  It was like this for about four different steps in the process—multiple attempts required at each point, each time ending with interminable spinning circles, unresponsiveness, or other inexplicable malfunction or nonfunction.  It’s like an HP peripheral—beautiful hardware, running on crapware.",1,5.2.1,<rkg>,negative
417,2020-12-25T12:00:49-07:00,"It will not stop saying week internet, try again later! Very frustrating! I redoubled the app and it did not help! I am very disappointed.",2,5.2.1,Hbh..bbh,negative
418,2020-12-25T10:33:25-07:00,"App keeps hanging. It won’t let me register an account, and then it says I have a username that I never added. Now it won’t let me update anything in my profile. Forget about adding any products to my profile...I cannot get that far. Complete junk.",1,5.2.1,JBWade,negative
419,2020-12-25T10:13:57-07:00,"It is Christmas morning, my son gets this as a gift, I install the app so we can get going and it won’t even allow me to agree so that I may register. “Weak network signal”. My Wi-Fi network signal is fine and not “weak” at all. If I turn off Wi-Fi and use cellular, it also does not work. App is broken for this version of iOS and they don’t even care enough to fix it before the holidays. 👎👎",1,5.2.1,Cvs1111,negative
420,2020-12-25T09:54:43-07:00,"Trying to connect to Bluetooth is awful. 
And unless I can do it I’m limited to only a certain speed on my go kart",1,5.2.1,Barrabusmaximus,negative
421,2020-12-25T08:51:00-07:00,It is unfortunate the full features of the scooters are locked behind a horrendously optimized app. The main issue is with the Bluetooth connectivity which randomly disconnects. The app for Android is leaps and bounds better so if you have the ability run the scooter through one of those devices.,2,5.2.1,KayW0311,negative
422,2020-12-25T08:42:14-07:00,"The app will absolutely not work. It times out, has connection errors, won’t let me update the Segway, and many other issues. Make a better app.",1,5.2.1,anthonybaroza,negative
423,2020-12-25T06:39:24-07:00,Useless app. Makes you watch a safety video that will not play.  It won’t let you use the app until this video plays but won’t load the video.  There is no way to skip the video so you can’t unlock the features of this device.  Will have to wait until they fix the video before we can use.,1,5.2.1,ceegee283,negative
424,2020-12-25T01:08:10-07:00,"I just want to ride a scooter and Segway forces me to register my email, and choose a public profile to “connect with other riders”. No way to  skip this and just enable the darn scooter.  Not interested in connecting to anybody thank you! The privacy settings just have the option of not sharing “distance ridden”.  Before you can use the scooter you have to see some pictures with warnings and text in a laughably small font.  No clue what it says as it’s unreadable... but I guess watching the pictures qualifies you as “instructed”.   Have denied the app access to geolocation since the app doesn’t have the option to not use it I must resort to the os to block it.  Will also deny it data access on cell. Wish I could deny it data access on Wi-Fi too. Seriously considering changing to a different scooter brand for getting just a scooter andnot something that  wants to also be Facebook friends...",1,5.2.1,Tarqui,negative
425,2020-12-24T12:31:53-07:00,So far I’ve had to mess with the unit so much unplugging the handle I’ve stripped the head of the bolt. Will update this later but right now the app had basically bricked the out of the box scooter.,1,5.2.1,Casual-gamer76,negative
426,2020-12-17T22:47:44-07:00,Works great for me no complaints,5,5.2.0,CdeZlo,positive
427,2020-12-15T02:48:03-07:00,"Its alright, except the mph is off.  Would like to see this fixed!!!!!!!!!!! Nut other than that, not bad! 😬",3,5.2.0,grimwolf2274,neutral
428,2020-12-03T16:24:02-07:00,"We’ve had our 9bot lites for about 3 years. The original version of the app was simple but did the job.

This newest version has trapped us in an endless loop not being able to move past the safety video, so we can no longer connect to our devices to change settings. Every time the video bears the end, Bluetooth disconnects. This is true on every device we’ve tried.

Supremely irritating!",1,5.1.8,SeatownMama,negative
429,2020-11-27T12:04:34-07:00,"Easy to ride and fun, just wish I could go faster sooner.",4,5.1.8,Kingsizepoppie,positive
430,2020-11-24T14:45:30-07:00,my bluetooth won’t stay connected,1,5.1.8,Unicorn2222,negative
431,2020-11-22T14:36:28-07:00,Won’t connect to my Segway mini light the Bluetooth disconnects not even after watching the video,1,5.1.8,cocoskinny,negative
432,2020-11-17T16:07:44-07:00,Looks like everything works like it’s supposed to!,5,5.1.8,Salthebot,positive
433,2020-11-13T12:22:11-07:00,Ninebot es4 won’t pair when it says single press power button... nothin. Please update.,1,5.1.7,1ppp,negative
434,2020-11-09T08:18:38-07:00,"I liked the old app much better, it had a accurate speedometer. The new app will indicate motion while the unit is completely still and is unstable while riding. 
When I switched from metric to imperial measurements, all changed correctly except for the temperature gauge, which remained in metric.
If the developers missed these obvious factors, I’m sure that we can expect other serious bugs and flaws. 

PLEASE BRING BACK THE OLD APP!",1,5.1.7,Fun here,negative
435,2020-11-06T14:58:38-07:00,The connection keep dropping with the Segway. This app is terrible!,1,5.1.7,Enigma201010,negative
436,2020-11-05T15:04:13-07:00,"Like others have noted, I can’t get past the safety video.  The Bluetooth connection will disconnect right around the 1:30 mark..every time.",1,5.1.7,ktcred,negative
437,2020-11-05T11:00:12-07:00,"Bluetooth won't connect, please fix it!",1,5.1.7,JL@syr,negative
438,2020-11-03T14:59:58-07:00,Old app worked great. New app won’t connect Bluetooth.,1,5.1.7,NycJ26,negative
439,2020-11-03T11:39:41-07:00,"Old app worked better 
I can’t switch to MPH 
I have 4 mini pros 
This app is terrible",1,5.1.7,yyybbbrrr,negative
440,2020-11-01T18:04:49-07:00,"Fast, fun and great to commute to work .",5,5.1.7,D1NTMW,positive
441,2020-11-01T01:50:48-07:00,lacking of c80 ebike.,1,5.1.7,RA2k903,negative
442,2020-10-31T14:01:35-07:00,I have a Segway mini lite... it’s amazing I love it but I wish the app could connect to it. I can’t even finish the instructional video without it saying Bluetooth disconnected. I would love to able to control the lights and view the battery and speed from my phone but sadly I can not because of this unnecessary app. Please fix or come out with a new version. Thank you.,2,5.1.7,2smart4ufools,negative
443,2020-10-24T14:40:22-07:00,"Trying to add miniLite; connects via Bluetooth, plays mandatory safety video that can not be skipped. At the 1 minute and 30 second mark the app shows a popup saying miniLite disconnected, 6 seconds from the video’s finish. Reconnecting via Bluetooth restarts the video. I have now seen the wonderful video 6 times. I hope Segway’s punishment is to gather in an auditorium and watch a lecture on product testing, followed by this safety video on loop about 250 times. Please, don’t buy any Segway products. You can thank me later.",1,5.1.6,NuDreamer7,negative
444,2020-10-17T13:58:21-07:00,"I just want to change some settings on my scooter as I’m on the road. I’m forced to do it from the app and the app forces me to update to new version  and fails to remember my previous login, no time to go through that hassle. Fail.",1,5.1.6,Stephane Cros,negative
445,2020-10-16T14:19:56-07:00,When I tried to complete my profile the app said I had 4 tasks to complete. I tried and it took me to a white blank screen. I reached out to Floyd in customer service and he was basically non responsive. However as soon as I ended the chat he appeared but it was too late. The chat was over. I could not get the chat back. Very frustrating to say the least.,2,5.1.6,The Truth Be Told!,negative
446,2020-10-15T16:02:29-07:00,Ok this game is honestly not that good because I do not want to put my email and all that stuff so I can’t try it and see,2,5.1.6,;&$)9(&795,negative
447,2020-10-01T05:42:53-07:00,Good JUST THAT Good,5,5.1.6,baca ini=read this,positive
448,2020-09-29T00:23:24-07:00,"Ninebot One Z10 tag in posts for USA owners.

Original Z10 sounds. Pleaseeeeeeeeeeeeeeee",1,5.1.6,Bronish,negative
449,2020-09-23T20:20:46-07:00,The set up and design of the app is not user friendly. And I can’t lock the scooter so no one can use it accept when it stays on can we get a update so I can lock it and shut it off ?,2,5.1.5,Dave hok,negative
450,2020-09-23T15:03:50-07:00,"Beware! I went for a ride, came and I did a firmware update and now I cannot use the scooter, it is crippled, I’m not sure if I can fix it, what a waste!",1,5.1.5,OnTheGo2018,negative
451,2020-09-21T13:22:31-07:00,"Positives: users can turn lights on/off, change speed limits, and other basic tasks. 

Negatives: GPS not accurate and so maps come out way off. The “Share” function does not work so you can’t share your imperfect maps. The speedometer is off by 5 mph. 

Overall: At least the basics work well. Meh.",3,5.1.5,Nyetah,neutral
452,2020-09-18T14:00:05-07:00,"You can’t change the speed in the app settings for the device. Kind of a crappy user experience and very limited device controls.  It seems like they are more focus on community instead of function of your scooter.
If you haven’t bought a scooter yet I suggest getting something else. The amount of limited control you have with app and inability to adjust speeds or power is absolutely terrible. I am second guessing getting an ES4 and any other Segway products.",1,5.1.5,OA-Digital,negative
453,2020-09-17T13:28:50-07:00,"Why have the lights if I can’t get them to
Work?!?!?",1,5.1.5,hemdalksd,negative
454,2020-09-17T00:43:23-07:00,The best scooter riding  experience possible is on a Segway scooter . If you don’t own one buy one cause you don’t know what your missing !!!❤️,5,5.1.5,obini18,positive
455,2020-09-16T18:34:43-07:00,The under lights option is not available on the application. The old app was working just fine. Hate this update!!!,1,5.1.5,nogr3bo,negative
456,2020-09-14T15:11:14-07:00,I’ve upgraded the app and now all my info are in Celsius and Kilometers. Can’t find a way to change them to Miles. I’m in US.,3,5.1.5,-clubic-,neutral
457,2020-09-14T13:47:05-07:00,Have issue with the app showing right speed and updates slow the ES4 down.  Please update thank you.,2,5.1.5,Badboy Az,negative
458,2020-09-13T19:23:16-07:00,This app is worthless right now. I cannot get in as I can’t find where I recorded my password so I try to reset but never receive an email. I doesn’t go to my junk mail folder either. It simply never sends the email. I’ve been trying for several days now; same result.,1,5.1.5,Señor Willy,negative
459,2020-09-12T17:38:10-07:00,Able to use old app without login or registration. This one forces you to. Uninstalled and kept using old Ninebot app.,1,5.1.5,KevinCoyo,negative
460,2020-09-11T16:19:58-07:00,"The app could greatly be improved by including all of the functions of the Kick Scooter and/or Segway hover board. 
I would like to have access to every configuration setting from the application including the power modes and battery information in real time.

Additionally it would be nice to be able to control the led lights on the ES4 stalk.",2,5.1.5,Jon Coleman,negative
461,2020-09-11T15:36:24-07:00,"I can’t find a way to change the lights (a cool ES4 feature), change from Kilometers to miles, or lock the scooter.

The old App did all of this. This new App is a big setback!",1,5.1.5,ES4user,negative
462,2020-09-09T16:33:16-07:00,I’m not sure what I was hoping for but I was hoping for a little more I assume. There is not much point too it since the locking feature hardly works so I see it almost useless.,3,5.1.5,bsbajaha,neutral
463,2020-09-08T19:55:31-07:00,"My iPhone clearly shows its paired to the scooter but the scooter app won’t show it’s paired. You pay a large amount of money for a poorly made app, without which the scooter can’t really function. What a rip-off of money.",1,5.1.5,Christinegootz,negative
464,2020-09-08T16:59:24-07:00,"🤟🏼 so far, so good!!!",5,5.1.5,Duder3.16,positive
465,2020-09-06T16:13:50-07:00,"I love my KickScooter and Ninebot Segway mini
Reliable and easy to use.",5,5.1.4,Antonio1MD,positive
466,2020-09-04T17:48:01-07:00,I have the dirt ebike so I can’t select my make when trying to post. Mileage and trips are inaccurate,3,5.1.4,nastyknuckler,neutral
467,2020-09-04T09:19:53-07:00,I probably use less apps then most people but have to say this is the worse,1,5.1.4,raegon gone bye,negative
468,2020-09-03T11:38:43-07:00,"Would love to see this app have its translation finished, as currently several options are written in Chinese characters and are without symbology to decipher them. Also the initial sign up is the strangest I’ve ever seen—enter your email, but then wait without notification on the same page for an email to show up? No messaging whatsoever? Please hire a UI/UX designer to fix all this.",1,5.1.4,thirdmike,negative
469,2020-09-02T16:50:58-07:00,Keep disconnecting with my segway device. Like 200 times in a row,1,5.1.4,dltjddms,negative
470,2020-09-02T14:55:44-07:00,I got the scooter for my son who was looking forward to riding it at night with the lights.  The new app doesn’t have the light feature - fix this!!,1,5.1.4,WhatOnEarth?!?,negative
471,2020-09-01T13:55:43-07:00,This app is a garbage!!!,1,5.1.4,hshshsjakajhsbshhdh,negative
472,2020-08-31T18:18:23-07:00,"Now I have two Ninebot apps on my phone. The new one says I have 160+ km on the device. No way.  It even close. Maybe we have 40 tops. Worse though, the new app won’t Bluetooth connect to the Kart. I have to go to the old app to do that. It’s like the new app is deferring to the old app. If I can’t connect, then I can’t switch from go-kart to standalone unit.",1,5.1.4,North end commuter,negative
473,2020-08-29T19:43:07-07:00,Old app allows for changing the LED lights and this one doesn’t. Stick with the older version.,1,5.1.4,HockeyMom0f 4,negative
474,2020-08-28T17:38:12-07:00,Cannot pass initiation screen with Mini Lite. Bluetooth keeps dropping.,1,5.1.4,TigerZhang,negative
475,2020-08-24T22:55:10-07:00,"Overall an okay app, honestly prefer the old app version as the MPH is accurate. Seems like with the new app when you click on your device where it shows you your power level and your current riding mileage the speed is not accurate. It will show 20mph when I’m only doing maybe 11-12mph on my es4 scooter. Please fix this!!",3,5.1.4,Ben10parker,neutral
476,2020-08-24T15:51:04-07:00,"If you want aggravation, get yourself one of these gems. I won’t bore you with details. Buyer beware. Do they make these in Wuhan ?",1,5.1.4,Shipper 14,negative
477,2020-08-24T09:23:05-07:00,why can’t i control them!!!??? how you forget to code that function come on😭😭😭,1,V5.1.3,Cheesecakelolipop,negative
478,2020-08-24T07:57:34-07:00,This app is an attempt to force you into an agreement with the People’s Republic of China’s.,1,V5.1.3,wrentopher,negative
479,2020-08-19T16:13:01-07:00,I can’t use the under lights on my ee4,1,V5.1.3,little pipidi,negative
480,2020-08-14T19:03:59-07:00,App lost ability to control lights underneath my es4 and I can’t downgrade to get the functionality back. Please fix,2,V5.1.3,Tozzz82,negative
481,2020-08-14T16:16:39-07:00,"So few things work well in this app. It’s a huge letdown, considering the price of the scooters it interfaces with. 

1. Trip tracking rarely works at all, so don’t even *think* about keeping track of keeping track of how far your scooter has gone. As an odometer it’s a colossal fail.

2. The ‘remaining range’ is wildly optimistic. Even at reduced speed on a very flat course with very few stops, I’ve never gotten more than 18 miles on a charge. (15 is more like it.) But maybe I just got a bad scooter.  

3. I didn’t buy a scooter so I could take ‘scooter selfies’ or turn myself into a scooter-media influencer. I bought it to get around, and the whole ‘community’ side of the app does nothing that I need. 

A working odometer and a realistic ‘range remaining’ are all I need. But this app falls far short.",2,V5.1.3,Even more lucidity,negative
482,2020-08-11T19:53:49-07:00,I love love this scooter to death by when I try to open the app it kicks me out!!,3,V5.1.2,Caine5211,neutral
483,2020-08-11T13:38:06-07:00,"And now I can’t even ride the ninebot a plus 1,000$ later used as transport for work and now can’t even ride it because it won’t connect to app how dose that make any sense ?",1,V5.1.2,omglol12,negative
